order_id,user_id,restaurant_id,order_date,total_amount
8106,269,16,6/10/2023,566.59
8107,522,11,11/4/2023,365.62
8108,872,4,10/10/2023,623.92
8109,1196,74,4/9/2023,977.9
8110,831,122,20-06-2023,1053.98
8111,2474,103,10/5/2023,282.27
8112,894,44,5/9/2023,583.83
8113,2861,72,6/11/2023,557.58
8114,2461,48,13-08-2023,1114.77
8115,81,26,4/8/2023,946.63
8116,1434,214,1/4/2023,1061.29
8117,116,412,16-09-2023,755.76
8118,1087,236,10/12/2023,1372.44
8119,1660,100,21-09-2023,1173.06
8120,2096,21,16-11-2023,423.14
8121,1381,32,6/11/2023,151.99
8122,175,41,29-05-2023,357.8
8123,583,186,7/11/2023,907.87
8124,1917,36,14-05-2023,904.02
8125,714,208,10/5/2023,128.1
8126,1178,430,17-12-2023,1137.13
8127,680,45,2/11/2023,510.35
8128,2796,266,6/4/2023,930.29
8129,901,479,25-10-2023,974.88
8130,2409,403,4/10/2023,1084.32
8131,1041,403,16-05-2023,1413.09
8132,904,27,19-02-2023,108.54
8133,2810,41,18-07-2023,545.24
8134,1066,58,7/5/2023,988.51
8135,494,23,12/9/2023,1454.97
8136,1773,6,15-09-2023,815.22
8137,1387,483,3/7/2023,546.67
8138,1802,122,4/11/2023,1358.92
8139,58,93,16-11-2023,300.3
8140,2634,39,4/12/2023,974.39
8141,2993,327,17-09-2023,1292.22
8142,2585,400,24-04-2023,923.83
8143,515,120,13-07-2023,1330.61
8144,1226,46,15-04-2023,1297.07
8145,1479,205,3/7/2023,789.28
8146,875,407,10/10/2023,1296.09
8147,2765,474,14-07-2023,795.99
8148,2566,435,16-06-2023,393.8
8149,2220,224,11/1/2023,1045.09
8150,933,319,20-10-2023,616.21
8151,88,65,4/10/2023,965.36
8152,2062,200,26-10-2023,1397.18
8153,628,273,2/11/2023,868.85
8154,2481,251,1/11/2023,551.56
8155,1631,482,27-05-2023,1225.35
8156,1556,369,29-07-2023,1452.1
8157,650,17,3/5/2023,1251.91
8158,1960,387,27-10-2023,1255.39
8159,1130,172,31-07-2023,297.94
8160,2139,53,23-11-2023,603.86
8161,299,71,6/6/2023,893.2
8162,182,360,15-01-2023,1081.83
8163,1973,434,28-04-2023,475.34
8164,1807,221,22-09-2023,452.45
8165,2138,487,30-01-2023,1209.76
8166,997,51,12/1/2023,571.22
8167,1925,477,21-03-2023,1020.47
8168,1951,385,18-07-2023,1154.83
8169,1160,369,29-09-2023,985.4
8170,2797,377,4/12/2023,144.66
8171,849,83,20-10-2023,1323.65
8172,1534,170,24-07-2023,310.56
8173,1847,7,2/1/2023,1133.53
8174,176,104,17-06-2023,1261.63
8175,2492,466,26-05-2023,1249.93
8176,2295,96,13-08-2023,1195.24
8177,825,359,11/10/2023,430.6
8178,2818,25,31-01-2023,1045.28
8179,2491,211,15-06-2023,741.19
8180,2204,231,22-02-2023,1499.19
8181,2002,67,19-03-2023,1496.2
8182,1135,2,30-10-2023,749.2
8183,1660,438,31-03-2023,1264.08
8184,721,405,5/1/2023,337.34
8185,833,227,9/9/2023,135.88
8186,2337,8,23-10-2023,173.31
8187,64,300,20-03-2023,196.04
8188,2829,291,2/11/2023,1494.51
8189,156,490,26-05-2023,779.25
8190,1648,270,4/2/2023,1067.56
8191,68,236,7/6/2023,475.88
8192,2932,166,20-06-2023,191.84
8193,227,191,12/3/2023,1142.03
8194,1673,392,5/9/2023,267.52
8195,2357,98,2/6/2023,1465.33
8196,934,216,16-12-2023,1399.45
8197,1689,175,7/10/2023,376.94
8198,1368,383,25-10-2023,131.8
8199,2627,3,28-05-2023,246.53
8200,2430,443,8/3/2023,1195.87
8201,1198,372,8/6/2023,1069.78
8202,282,127,30-05-2023,347.02
8203,520,428,2/7/2023,122.35
8204,2949,277,22-02-2023,805.95
8205,1946,374,17-02-2023,295.93
8206,1593,406,29-01-2023,693.25
8207,2322,149,10/3/2023,963.23
8208,746,89,16-11-2023,228.95
8209,2689,4,12/1/2023,220.1
8210,1413,436,12/9/2023,1455.22
8211,1949,228,31-01-2023,332.45
8212,1677,175,17-12-2023,1375.47
8213,1841,333,1/10/2023,728.07
8214,798,480,10/6/2023,379.9
8215,2059,422,15-01-2023,431.05
8216,2087,457,8/10/2023,574.06
8217,1172,441,6/1/2023,963.02
8218,1144,212,2/2/2023,1224.65
8219,2113,12,23-09-2023,1028.85
8220,1514,434,13-03-2023,1279.77
8221,2176,421,18-06-2023,950.73
8222,2586,198,26-09-2023,776.37
8223,1395,306,24-06-2023,973.02
8224,2666,147,3/1/2023,1223.62
8225,747,104,24-08-2023,584.68
8226,1982,322,2/11/2023,548.05
8227,906,381,18-06-2023,574.36
8228,2197,337,21-09-2023,1368.7
8229,1711,124,2/9/2023,693.25
8230,1891,44,20-12-2023,1284.23
8231,1003,138,26-02-2023,1497.5
8232,1578,336,21-02-2023,646.34
8233,2737,429,14-11-2023,1234.17
8234,2605,450,6/10/2023,1087.66
8235,303,395,26-09-2023,1211.58
8236,2645,419,4/12/2023,340.89
8237,2990,414,30-03-2023,475.73
8238,319,96,14-12-2023,1423.25
8239,425,143,7/3/2023,210.44
8240,1196,432,17-10-2023,544.28
8241,1424,306,12/5/2023,1102.75
8242,1457,153,8/12/2023,880.19
8243,994,440,30-05-2023,733.65
8244,169,69,5/12/2023,732.04
8245,737,251,17-11-2023,1168.28
8246,970,380,11/9/2023,1088.82
8247,1547,467,29-05-2023,1439.12
8248,2537,346,15-03-2023,943.3
8249,96,177,7/1/2023,841.44
8250,2238,88,16-01-2023,496.96
8251,2736,348,21-07-2023,1267.85
8252,1229,303,10/6/2023,754.99
8253,1256,407,24-08-2023,1135.79
8254,769,92,11/11/2023,741.99
8255,2637,418,21-04-2023,1136.51
8256,1529,102,12/2/2023,1101.93
8257,2411,325,10/8/2023,1416.71
8258,1327,245,15-09-2023,1077.16
8259,1715,144,27-07-2023,859.03
8260,668,161,2/8/2023,1129.08
8261,1505,293,4/12/2023,155.57
8262,2035,418,27-01-2023,1198.1
8263,1283,285,24-08-2023,755.98
8264,2731,470,15-02-2023,660.19
8265,634,306,3/12/2023,718.47
8266,332,151,4/1/2023,264.59
8267,214,100,4/5/2023,1480.35
8268,82,242,7/10/2023,980.2
8269,2824,379,30-09-2023,1493.38
8270,1411,55,9/9/2023,1496.85
8271,2104,174,26-04-2023,1257.67
8272,2163,481,26-09-2023,166.81
8273,352,118,24-03-2023,592.82
8274,2376,79,25-12-2023,730.86
8275,2859,296,27-06-2023,143.62
8276,2929,226,12/7/2023,947.18
8277,1635,73,24-02-2023,252.38
8278,329,122,19-02-2023,1375.28
8279,2721,315,12/3/2023,1293.65
8280,2307,402,25-03-2023,254.43
8281,427,238,25-08-2023,627.32
8282,129,297,29-05-2023,426.52
8283,2474,255,26-01-2023,1293.82
8284,1436,11,27-05-2023,241.89
8285,339,301,11/12/2023,590.97
8286,1339,252,1/1/2024,692.07
8287,1678,29,11/4/2023,788.98
8288,1591,188,22-08-2023,137.75
8289,2631,408,15-09-2023,363.95
8290,2672,95,19-07-2023,1342.51
8291,2047,138,24-03-2023,1134.37
8292,2531,456,23-11-2023,1042.04
8293,2178,362,29-04-2023,962.66
8294,1960,149,11/5/2023,977.73
8295,1476,419,16-08-2023,742.25
8296,1052,324,17-08-2023,939.85
8297,487,347,27-11-2023,539.36
8298,2505,163,25-05-2023,398.41
8299,627,252,30-03-2023,202.63
8300,852,411,26-08-2023,229.89
8301,735,176,23-05-2023,830.41
8302,1905,478,16-08-2023,1327.7
8303,1563,235,29-10-2023,1152.96
8304,1134,421,18-04-2023,300.05
8305,996,129,12/1/2023,801.07
8306,2387,462,7/7/2023,1151.7
8307,2007,446,17-04-2023,278.61
8308,1819,97,21-04-2023,430.17
8309,800,453,30-12-2023,1087.4
8310,2104,226,6/6/2023,393.36
8311,1081,486,27-03-2023,311.38
8312,2895,46,3/8/2023,1296.17
8313,128,227,14-01-2023,985.5
8314,951,371,19-02-2023,1343.44
8315,2332,289,10/7/2023,604.27
8316,1703,21,31-12-2023,393.93
8317,838,123,23-05-2023,595.71
8318,2589,330,9/9/2023,1449.93
8319,1086,306,5/6/2023,584.29
8320,2561,21,27-03-2023,440.22
8321,856,32,11/6/2023,1414.53
8322,2697,431,7/1/2023,234.25
8323,2622,115,30-06-2023,355.68
8324,1539,440,29-12-2023,1335.03
8325,1257,399,22-10-2023,1206.57
8326,2523,408,18-02-2023,144.04
8327,1374,281,15-02-2023,999.33
8328,2417,127,23-12-2023,1165.2
8329,640,213,5/5/2023,170.16
8330,824,21,20-10-2023,143.12
8331,269,41,10/12/2023,499.63
8332,1379,336,19-10-2023,785.49
8333,2462,406,20-08-2023,1203.85
8334,2615,255,20-01-2023,1101.06
8335,1893,248,6/5/2023,311.26
8336,1007,383,31-01-2023,529.26
8337,1282,325,12/11/2023,1477.34
8338,1330,369,28-08-2023,1250.46
8339,1881,366,19-10-2023,824.37
8340,65,290,26-07-2023,1449.87
8341,1306,462,26-06-2023,1236.66
8342,1379,62,22-05-2023,1097.99
8343,1990,33,17-10-2023,1494.17
8344,1982,259,23-05-2023,806.2
8345,2040,92,21-01-2023,946.2
8346,2743,325,12/6/2023,458.16
8347,2326,423,25-11-2023,1450.34
8348,1091,157,25-04-2023,1240.94
8349,218,221,18-06-2023,1370.06
8350,702,356,3/4/2023,967.5
8351,691,77,2/2/2023,541.36
8352,963,45,2/4/2023,1367.96
8353,2316,127,16-03-2023,131.48
8354,2680,194,24-06-2023,352.91
8355,1653,438,13-06-2023,501.28
8356,1340,47,16-10-2023,454.47
8357,2106,416,3/1/2023,347.59
8358,2290,458,18-06-2023,1358.58
8359,1727,39,21-07-2023,1434.34
8360,2482,440,27-05-2023,1006.31
8361,1707,196,23-11-2023,1102.82
8362,789,492,31-01-2023,1254.78
8363,2986,234,17-08-2023,716.28
8364,304,356,4/2/2023,1233.19
8365,1267,27,25-10-2023,211.42
8366,2601,142,1/2/2023,1038.65
8367,1723,420,10/3/2023,648.2
8368,2543,397,4/8/2023,497.8
8369,2108,15,22-09-2023,129.34
8370,1382,216,28-03-2023,936.82
8371,1953,68,31-05-2023,856.7
8372,2369,290,29-05-2023,1191.86
8373,2487,265,21-07-2023,1324.18
8374,1656,376,13-08-2023,418.99
8375,1104,496,19-02-2023,1136.58
8376,1795,25,4/12/2023,766.31
8377,1653,150,19-05-2023,1146.71
8378,1398,33,24-10-2023,1476.74
8379,585,481,27-03-2023,1251.68
8380,2409,169,2/12/2023,1467.88
8381,1108,286,27-02-2023,704.69
8382,456,103,5/7/2023,1198.29
8383,1947,267,23-11-2023,754.27
8384,2127,217,13-04-2023,262.91
8385,556,433,13-07-2023,757.59
8386,953,28,26-02-2023,859.89
8387,532,305,26-03-2023,508.29
8388,2355,258,22-11-2023,570.11
8389,2651,195,16-01-2023,393.12
8390,334,370,29-07-2023,862.32
8391,1581,168,21-09-2023,377.16
8392,838,150,13-05-2023,397.14
8393,1635,216,30-03-2023,454.28
8394,2563,57,20-07-2023,534.14
8395,548,347,6/10/2023,1331.39
8396,1130,268,30-07-2023,129.68
8397,2356,128,18-02-2023,1036.01
8398,1060,342,23-10-2023,595.75
8399,319,347,13-03-2023,629.37
8400,2219,374,11/12/2023,1390.04
8401,1750,183,26-08-2023,348.55
8402,48,447,13-11-2023,531.12
8403,2924,474,28-07-2023,397.32
8404,2089,227,8/10/2023,1476.09
8405,1236,347,20-06-2023,295.54
8406,289,484,13-01-2023,1100.68
8407,1064,235,16-04-2023,362.39
8408,514,278,14-01-2023,163.17
8409,2557,385,30-03-2023,424.71
8410,1275,500,3/1/2023,477.06
8411,1201,82,6/10/2023,121.73
8412,2665,92,13-05-2023,1146.09
8413,2483,419,28-06-2023,558.46
8414,1153,27,10/9/2023,1393.18
8415,2286,478,24-08-2023,1337.09
8416,2629,136,27-05-2023,563.24
8417,208,469,28-01-2023,1169.35
8418,447,231,9/1/2023,888.22
8419,2438,150,31-03-2023,991.82
8420,416,4,20-06-2023,1293.27
8421,94,320,20-08-2023,240.36
8422,437,441,26-08-2023,350.82
8423,360,68,12/2/2023,1110.28
8424,184,30,25-12-2023,343.44
8425,2326,232,10/12/2023,1467.32
8426,2344,493,15-10-2023,1346.96
8427,340,407,26-05-2023,276.34
8428,2220,5,5/10/2023,142.5
8429,176,356,28-09-2023,929.12
8430,55,463,5/7/2023,327.95
8431,209,212,1/4/2023,266.23
8432,2418,203,23-07-2023,1171.12
8433,1128,328,18-10-2023,322.48
8434,330,279,16-10-2023,1103.39
8435,2091,432,8/7/2023,792.92
8436,2498,225,16-08-2023,661.78
8437,2624,363,6/10/2023,851.8
8438,2196,245,17-03-2023,758.29
8439,131,40,28-08-2023,450.5
8440,1865,267,11/5/2023,355.24
8441,1381,243,22-03-2023,190.92
8442,1459,84,27-09-2023,1029.45
8443,1761,262,7/12/2023,879.83
8444,174,286,14-07-2023,1174.96
8445,1954,212,14-07-2023,235.52
8446,70,351,26-09-2023,327.66
8447,1518,380,17-12-2023,1388.05
8448,1117,449,4/8/2023,1195.46
8449,98,113,12/2/2023,384.54
8450,2400,442,22-09-2023,593.41
8451,808,300,25-02-2023,1379.16
8452,9,247,26-07-2023,351.79
8453,1791,426,2/5/2023,1249.88
8454,577,97,7/5/2023,555.87
8455,1185,326,4/8/2023,1032.97
8456,2320,12,15-10-2023,152.59
8457,1269,300,16-09-2023,241.65
8458,811,385,12/8/2023,998.78
8459,1518,494,19-02-2023,625.26
8460,848,397,15-06-2023,378.34
8461,1958,416,21-07-2023,536.93
8462,1932,41,18-09-2023,792.38
8463,571,28,21-09-2023,1129.53
8464,1637,435,17-04-2023,1304.88
8465,2375,171,16-06-2023,475.8
8466,2117,83,3/12/2023,453.3
8467,1888,159,8/11/2023,1287.99
8468,1615,368,22-04-2023,739.78
8469,1528,314,18-01-2023,677.22
8470,1123,9,29-04-2023,1302.89
8471,1948,200,28-01-2023,422.66
8472,1661,195,6/11/2023,463.26
8473,287,225,17-05-2023,407.72
8474,2450,349,28-10-2023,1187.21
8475,2866,127,19-09-2023,1342.57
8476,1678,296,22-07-2023,553.68
8477,1779,386,5/1/2023,1039.18
8478,1010,75,1/7/2023,1494.44
8479,926,52,13-05-2023,275.09
8480,1627,320,29-09-2023,522.28
8481,2908,257,25-11-2023,796.45
8482,1257,171,31-01-2023,423
8483,71,59,4/8/2023,690.34
8484,1869,447,23-04-2023,789.23
8485,2973,363,15-10-2023,793.76
8486,242,26,30-06-2023,486.87
8487,1509,179,16-01-2023,1290.09
8488,589,220,12/4/2023,841.4
8489,1055,128,19-01-2023,651.29
8490,2297,75,24-01-2023,1241.59
8491,1228,227,16-01-2023,945.3
8492,2445,494,16-07-2023,255.74
8493,560,411,19-01-2023,151.25
8494,453,63,17-02-2023,377.87
8495,2960,252,16-08-2023,786.93
8496,135,27,9/1/2023,1103.56
8497,1244,420,6/12/2023,1134.7
8498,2088,218,31-03-2023,520.23
8499,2553,491,7/2/2023,520.48
8500,480,321,30-09-2023,999.59
8501,1506,368,29-09-2023,1060.06
8502,1592,110,10/2/2023,1464.06
8503,1246,232,11/8/2023,353.84
8504,1092,152,14-07-2023,1399.17
8505,1440,25,28-09-2023,777.55
8506,2220,37,21-02-2023,165.05
8507,606,197,28-12-2023,130.27
8508,1540,102,2/9/2023,1450.76
8509,1624,448,10/10/2023,323.38
8510,2219,11,16-07-2023,628.1
8511,2116,408,21-05-2023,450.27
8512,2128,363,27-07-2023,284.24
8513,1986,185,11/6/2023,468.31
8514,2899,50,27-02-2023,668.17
8515,2526,116,17-11-2023,538.28
8516,1077,264,5/12/2023,1112.21
8517,645,433,10/4/2023,283.67
8518,91,296,20-02-2023,782.59
8519,1947,18,24-05-2023,1485.54
8520,2537,281,5/6/2023,213.3
8521,2339,285,23-09-2023,563.45
8522,607,248,22-05-2023,568.92
8523,756,173,26-06-2023,594.71
8524,2563,24,29-12-2023,992.34
8525,832,300,21-04-2023,275.43
8526,482,38,20-08-2023,1036.31
8527,2956,215,8/9/2023,160.38
8528,2454,272,4/9/2023,945.74
8529,1788,74,23-07-2023,1235
8530,836,272,16-08-2023,452.77
8531,2795,81,29-04-2023,795.74
8532,90,24,14-01-2023,628.38
8533,812,142,23-05-2023,830.3
8534,631,25,11/4/2023,1451.28
8535,1726,31,12/1/2023,1440.38
8536,1582,76,2/2/2023,1341.06
8537,1942,90,13-03-2023,199.14
8538,1566,426,28-01-2023,156.45
8539,508,333,3/7/2023,1298.89
8540,1741,284,2/8/2023,504.18
8541,358,55,18-03-2023,313.22
8542,648,314,2/7/2023,460.6
8543,355,12,2/4/2023,625.26
8544,1347,128,2/9/2023,898.26
8545,1385,143,24-05-2023,976.81
8546,1502,86,30-06-2023,245.22
8547,2763,223,17-04-2023,755.52
8548,1807,459,23-10-2023,1017.22
8549,1500,40,1/4/2023,1198.84
8550,413,491,4/3/2023,1264.9
8551,1950,199,10/4/2023,666.06
8552,2182,182,7/10/2023,1442.45
8553,623,291,21-05-2023,1470.62
8554,384,313,12/6/2023,694.76
8555,2954,102,8/10/2023,482.63
8556,2250,47,7/6/2023,823.13
8557,567,175,27-06-2023,940.42
8558,851,334,16-07-2023,1381.58
8559,1600,201,18-09-2023,1458.8
8560,1400,480,22-05-2023,792.79
8561,2181,2,30-11-2023,719.57
8562,399,118,17-02-2023,1222.35
8563,2358,130,27-04-2023,189.97
8564,990,174,2/8/2023,1393.26
8565,1831,357,3/10/2023,1050.27
8566,702,13,15-08-2023,205.07
8567,91,85,17-02-2023,314.77
8568,2677,455,12/12/2023,356.93
8569,77,128,11/8/2023,965.11
8570,2096,433,19-04-2023,1060.85
8571,2998,266,15-07-2023,678.17
8572,2694,385,8/1/2023,1490.12
8573,866,424,9/11/2023,305.03
8574,2305,32,10/7/2023,240.2
8575,2469,33,11/5/2023,1126.65
8576,2312,275,22-04-2023,730.8
8577,200,436,2/7/2023,1247.24
8578,2752,49,15-01-2023,579.36
8579,2874,173,22-10-2023,1075.18
8580,2,358,2/2/2023,796.35
8581,2678,247,29-04-2023,779.15
8582,453,138,16-02-2023,347.53
8583,2557,96,13-10-2023,412.2
8584,1331,399,1/12/2023,887.66
8585,1694,24,26-07-2023,1385.96
8586,1305,459,29-12-2023,880.33
8587,1708,331,5/10/2023,1393.14
8588,1747,388,11/6/2023,1042.52
8589,949,273,30-08-2023,521.62
8590,2191,406,10/7/2023,115.31
8591,1089,438,24-04-2023,671.42
8592,1705,211,25-11-2023,484.24
8593,747,154,18-07-2023,224.86
8594,1016,466,25-11-2023,296.87
8595,1634,316,11/4/2023,626.82
8596,1838,140,14-12-2023,785.89
8597,2553,257,3/7/2023,418.23
8598,2349,171,8/11/2023,482.59
8599,1093,153,9/12/2023,1492.32
8600,2303,326,23-11-2023,373.67
8601,960,146,14-06-2023,1105.1
8602,2661,67,12/4/2023,250.78
8603,2777,187,29-03-2023,967.44
8604,956,14,27-02-2023,1223.52
8605,170,314,19-08-2023,835.31
8606,1840,381,13-07-2023,1454.26
8607,2767,303,5/9/2023,925.04
8608,1986,357,3/1/2023,114.82
8609,627,362,8/11/2023,1110.49
8610,1800,61,22-07-2023,828.08
8611,1620,274,12/7/2023,952.99
8612,2899,140,2/3/2023,557.57
8613,2210,351,30-07-2023,813.93
8614,1415,398,6/7/2023,392.61
8615,26,110,19-03-2023,1125.38
8616,168,159,22-09-2023,987.42
8617,1877,211,17-09-2023,1359.72
8618,888,362,29-08-2023,971.28
8619,1974,52,18-12-2023,1085.15
8620,2370,460,19-04-2023,909.5
8621,1521,418,7/12/2023,1225.65
8622,89,336,20-03-2023,575.86
8623,609,368,20-09-2023,1317.72
8624,1153,234,5/5/2023,1369.17
8625,1224,155,22-01-2023,1363.74
8626,1700,67,28-09-2023,1289.16
8627,1125,386,4/3/2023,1028.69
8628,837,282,17-06-2023,1126.05
8629,45,281,17-10-2023,1251.61
8630,2748,232,19-12-2023,1288.6
8631,1086,476,9/8/2023,439.59
8632,2969,60,5/10/2023,886.76
8633,157,161,29-05-2023,605.26
8634,2493,138,29-11-2023,656.51
8635,2843,310,4/1/2023,224.58
8636,2136,105,31-05-2023,1331.7
8637,1066,464,3/9/2023,460.52
8638,2021,340,25-02-2023,767.27
8639,114,421,26-03-2023,1352.03
8640,2943,495,15-09-2023,1085.75
8641,2261,120,13-07-2023,708.11
8642,2006,435,18-12-2023,1060.69
8643,1518,341,27-03-2023,220.87
8644,1828,353,13-03-2023,108.73
8645,2724,477,1/3/2023,422.05
8646,267,478,4/1/2023,1362.28
8647,260,237,7/7/2023,988.03
8648,1938,225,23-12-2023,443.86
8649,2556,236,27-03-2023,1046.06
8650,1529,422,28-01-2023,485.25
8651,2328,290,27-06-2023,1374.42
8652,2793,455,24-04-2023,955.44
8653,1697,245,18-12-2023,1220.26
8654,2704,46,9/2/2023,168.55
8655,1677,52,22-03-2023,731.61
8656,2089,203,5/8/2023,572.22
8657,64,410,10/11/2023,1336.9
8658,2111,308,25-03-2023,589.39
8659,541,242,9/6/2023,1452.15
8660,182,55,21-03-2023,832.02
8661,2380,17,23-04-2023,969.63
8662,441,52,18-08-2023,809.66
8663,844,401,22-04-2023,1363.6
8664,1153,150,4/7/2023,671.82
8665,1991,327,17-07-2023,772.07
8666,2731,70,25-12-2023,724.5
8667,2439,375,17-08-2023,669.59
8668,396,98,13-11-2023,880.41
8669,2919,52,3/2/2023,378.8
8670,1966,471,22-02-2023,665.56
8671,1216,349,5/12/2023,862.43
8672,1900,369,1/6/2023,993.78
8673,668,135,16-05-2023,790.57
8674,2582,458,14-02-2023,179.36
8675,1971,298,17-05-2023,115.49
8676,767,19,23-10-2023,1181.66
8677,25,23,9/7/2023,861.01
8678,288,205,20-09-2023,1367.77
8679,1171,410,15-04-2023,298.82
8680,1498,188,1/1/2024,1360.61
8681,1057,453,2/12/2023,1421.81
8682,153,245,25-08-2023,1289.96
8683,453,58,17-05-2023,274.11
8684,2522,190,7/6/2023,956.82
8685,620,393,19-01-2023,337.75
8686,636,177,3/7/2023,228.23
8687,2098,414,19-01-2023,354.93
8688,1708,181,16-09-2023,230.91
8689,877,456,12/5/2023,421.39
8690,631,156,21-06-2023,580
8691,2627,454,25-12-2023,1127.65
8692,1192,217,5/3/2023,748.47
8693,2829,359,7/5/2023,669.07
8694,1767,233,3/8/2023,982.33
8695,2924,312,14-04-2023,1252.22
8696,1479,292,10/4/2023,168
8697,333,344,16-05-2023,209.66
8698,1333,322,24-09-2023,1383.67
8699,1360,131,22-11-2023,346.56
8700,579,137,7/10/2023,239.56
8701,1189,171,22-02-2023,943.96
8702,1984,457,13-11-2023,995.03
8703,1906,179,5/4/2023,1241.92
8704,2159,44,9/12/2023,970.46
8705,858,457,15-09-2023,1006.99
8706,1950,393,29-08-2023,1266.17
8707,278,243,16-01-2023,1402.17
8708,1791,86,23-02-2023,677.49
8709,1721,326,16-09-2023,852.76
8710,2954,496,21-09-2023,1220.7
8711,1836,247,15-06-2023,582.83
8712,1505,154,18-06-2023,1149.2
8713,2898,289,3/4/2023,257.29
8714,2983,282,1/1/2024,1024.74
8715,1834,490,18-06-2023,1364.01
8716,2592,238,9/7/2023,342.95
8717,1724,424,3/5/2023,161.18
8718,932,16,3/9/2023,942.05
8719,110,319,19-08-2023,1485.34
8720,1979,130,19-10-2023,418.24
8721,2688,400,4/7/2023,560.74
8722,2597,491,23-11-2023,873.13
8723,1914,345,5/2/2023,1464.63
8724,163,324,30-03-2023,906.4
8725,2288,37,8/5/2023,1336.55
8726,1188,48,3/8/2023,109.58
8727,802,330,8/11/2023,152.35
8728,647,362,5/6/2023,1351.66
8729,341,31,19-10-2023,824.53
8730,605,281,27-07-2023,444.48
8731,2165,313,6/7/2023,800.11
8732,2883,475,20-09-2023,183.05
8733,2649,275,7/12/2023,1339.61
8734,1690,154,20-07-2023,1100.5
8735,2134,439,8/3/2023,825.88
8736,2233,369,10/12/2023,614.38
8737,1577,174,9/4/2023,972.26
8738,2720,429,17-04-2023,1442.96
8739,529,131,29-03-2023,1267.16
8740,610,389,1/1/2024,305.04
8741,1363,219,17-04-2023,851.05
8742,103,456,30-03-2023,1122.46
8743,837,458,12/2/2023,304.95
8744,2003,492,7/6/2023,920.27
8745,646,252,8/4/2023,461.18
8746,1786,85,15-10-2023,691.22
8747,1184,176,24-08-2023,1010.96
8748,1800,349,1/2/2023,1270.72
8749,852,156,28-04-2023,1448.62
8750,2950,48,10/9/2023,538.89
8751,1134,426,9/2/2023,1147.85
8752,976,297,25-07-2023,891.1
8753,1945,19,26-01-2023,710.24
8754,359,100,12/6/2023,937.35
8755,1967,53,18-08-2023,1098.83
8756,402,114,17-03-2023,119.12
8757,2997,187,30-11-2023,683.95
8758,2197,155,25-09-2023,270.23
8759,2170,90,26-08-2023,1164.68
8760,667,195,14-08-2023,344.6
8761,761,344,17-02-2023,271.58
8762,2307,90,22-04-2023,1321.29
8763,2729,457,19-01-2023,333.71
8764,2068,225,18-06-2023,215.42
8765,2123,146,7/2/2023,1480.4
8766,859,148,19-04-2023,1030.79
8767,2269,138,15-03-2023,1168.91
8768,1596,21,22-02-2023,808.26
8769,2405,72,18-05-2023,471.86
8770,329,475,6/3/2023,446.26
8771,2026,116,3/1/2023,707.95
8772,566,497,18-04-2023,816.67
8773,362,60,26-09-2023,1319.32
8774,597,287,10/8/2023,110.14
8775,1553,407,1/5/2023,741.9
8776,1966,203,13-08-2023,1202.92
8777,2642,140,3/12/2023,734.44
8778,2704,213,26-12-2023,864.94
8779,157,406,23-02-2023,474.18
8780,411,216,8/10/2023,116.53
8781,168,37,6/10/2023,921.35
8782,2108,92,20-11-2023,140.38
8783,2794,69,14-11-2023,1224
8784,1458,233,29-10-2023,1095.68
8785,2071,186,15-02-2023,153.44
8786,834,176,29-12-2023,133.3
8787,2920,487,4/9/2023,1086.69
8788,1838,206,6/3/2023,207.23
8789,14,35,5/8/2023,1189.84
8790,1744,106,29-11-2023,125.09
8791,1927,199,8/3/2023,1297.08
8792,2772,94,8/3/2023,1057.11
8793,1980,335,9/5/2023,208.11
8794,504,61,5/12/2023,1144.33
8795,1339,212,22-05-2023,1136.66
8796,2903,34,5/10/2023,921.25
8797,1926,331,1/1/2023,233.96
8798,1103,382,26-12-2023,690.52
8799,319,498,19-09-2023,315.9
8800,1322,234,17-05-2023,566.23
8801,749,425,14-09-2023,726.24
8802,2257,378,22-12-2023,657.84
8803,505,461,31-12-2023,1369.13
8804,1799,391,1/9/2023,619.99
8805,621,130,20-12-2023,1095.66
8806,844,50,15-03-2023,979.82
8807,143,67,25-03-2023,380.22
8808,1352,40,12/6/2023,520.83
8809,2088,188,23-10-2023,102.49
8810,2337,297,17-02-2023,822.1
8811,2854,310,1/4/2023,142.31
8812,2574,239,29-01-2023,1380.46
8813,830,133,26-06-2023,839.67
8814,1529,137,21-09-2023,882.9
8815,1274,414,18-10-2023,1153.22
8816,1612,90,13-08-2023,408.27
8817,932,35,22-01-2023,1282.81
8818,2908,403,1/1/2023,1352.77
8819,266,470,5/9/2023,308.59
8820,39,460,11/6/2023,856.28
8821,1348,9,16-07-2023,885.96
8822,1417,368,16-10-2023,740.49
8823,1516,287,26-11-2023,846.09
8824,48,113,10/3/2023,905.95
8825,1273,406,4/7/2023,1228.69
8826,2519,143,13-10-2023,505.53
8827,2396,323,8/1/2023,1150.96
8828,2579,44,22-08-2023,913.24
8829,2727,338,12/2/2023,1036.27
8830,2383,209,3/1/2023,881.71
8831,1293,43,18-07-2023,275.33
8832,281,179,7/7/2023,121.09
8833,1401,86,11/8/2023,1001.9
8834,2717,348,23-06-2023,1175.09
8835,1291,214,5/10/2023,165.02
8836,1004,227,3/10/2023,1474.37
8837,884,188,12/12/2023,756.7
8838,906,268,7/2/2023,429.51
8839,2217,32,30-03-2023,841.62
